region,field,field_name,code,group_code_name,stat,2016,2017,2018,2019,2020,2021,2022,2023
Ростовская область,5,Науки об обществе,42,5.42.00.00 - Средства массовой информации и информационно-библиотечное дело,Принятые,0.31,0.05,0,0,0.05,0.05,0.05,0.12
Ростовская область,5,Науки об обществе,43,5.43.00.00 - Сервис и туризм,Поданные,4.21,7.28,7.88,8.47,8.25,8.53,7.93,8.16
Ростовская область,5,Науки об обществе,43,5.43.00.00 - Сервис и туризм,Принятые,4.65,2.57,1.02,0.98,0.99,2.9,2.12,0.64
Ростовская область,6,Образование и педагогические науки,44,6.44.00.00 - Образование и педагогические науки,Поданные,5.13,5.3,5.56,4.89,5.24,4.45,5.12,5.85
Ростовская область,6,Образование и педагогические науки,44,6.44.00.00 - Образование и педагогические науки,Принятые,4.28,37.28,41.99,40.69,39.05,39.52,38.8,37.19
Ростовская область,7,Гуманитарные науки,46,7.46.00.00 - История и археология,Поданные,0.79,0.8,0.84,0.74,0.66,0.53,0.43,0.55
Ростовская область,7,Гуманитарные науки,46,7.46.00.00 - История и археология,Принятые,0.87,0.65,0.81,0.91,0.08,0.05,0.03,0.21
Ростовская область,7,Гуманитарные науки,49,7.49.00.00 - Физическая культура и спорт,Поданные,0.85,1.09,1.18,1.19,1.56,1.55,1.54,1.46
Ростовская область,7,Гуманитарные науки,49,7.49.00.00 - Физическая культура и спорт,Принятые,0.79,9.33,9.49,10.14,12.92,13.49,11.53,12.03
Ростовская область,8,Искусство и культура,51,8.51.00.00 - Культуроведение и социокультурные проекты,Поданные,0.72,0.87,0.87,1.05,0.83,0.95,0.62,0.89
Ростовская область,8,Искусство и культура,51,8.51.00.00 - Культуроведение и социокультурные проекты,Принятые,0.69,2.24,2.55,1.13,2.55,2.8,2.87,3.43
Ростовская область,8,Искусство и культура,52,8.52.00.00 - Сценические искусства и литературное творчество,Поданные,0.31,0.12,0.07,0.12,0.16,0.07,0.28,0.06
Ростовская область,8,Искусство и культура,52,8.52.00.00 - Сценические искусства и литературное творчество,Принятые,0.19,0.72,0.68,0.93,1.17,0.74,1.23,0.86
Ростовская область,8,Искусство и культура,53,8.53.00.00 - Музыкальное искусство,Поданные,1.61,1.07,1.05,0.99,0.99,0.89,0.88,0.85
Ростовская область,8,Искусство и культура,53,8.53.00.00 - Музыкальное искусство,Принятые,0.85,7.43,7.75,7.85,7.93,7.07,7.62,9.31
Ростовская область,8,Искусство и культура,54,8.54.00.00 - Изобразительное и прикладные виды искусств,Поданные,0.41,1.19,0.99,1.14,1.28,1.28,1.48,1.15
Ростовская область,8,Искусство и культура,54,8.54.00.00 - Изобразительное и прикладные виды искусств,Принятые,0.53,1.92,1.87,2.14,2.01,1.96,2.41,3.55
Ростовская область,8,Искусство и культура,55,8.55.00.00 - Экранные искусства,Поданные,0.48,0.41,0.32,0.53,0.4,0.33,0.3,0.26
Ростовская область,8,Искусство и культура,55,8.55.00.00 - Экранные искусства,Принятые,0.28,0.07,0,0.03,0,0,0.05,0.09
Ростовская область,2,"Инженерное дело, технологии и технические науки",12,"2.12.00.00 - Фотоника, приборостроение, оптические и биотехнические системы и технологии",Поданные,NA,NA,NA,NA,NA,NA,NA,0.03
Ростовская область,2,"Инженерное дело, технологии и технические науки",12,"2.12.00.00 - Фотоника, приборостроение, оптические и биотехнические системы и технологии",Принятые,NA,NA,NA,NA,NA,NA,NA,0.03
