region,field,field_name,code,group_code_name,stat,2016,2017,2018,2019,2020,2021,2022,2023
Самарская область,2,"Инженерное дело, технологии и технические науки",09,2.09.00.00 - Информатика и вычислительная техника,"Принято, бюджет",4.07,4.45,6.37,6.83,7.78,6.83,11.43,13.16
Самарская область,2,"Инженерное дело, технологии и технические науки",09,2.09.00.00 - Информатика и вычислительная техника,"Принято, коммерция",5.55,NA,NA,NA,NA,NA,NA,NA
Самарская область,2,"Инженерное дело, технологии и технические науки",10,2.10.00.00 - Информационная безопасность,"Подано, бюджет",0,0,0,0,0.44,0.45,0.81,0.81
Самарская область,2,"Инженерное дело, технологии и технические науки",10,2.10.00.00 - Информационная безопасность,"Подано, коммерция",0.09,0.37,0.51,0.47,0,0.8,0.49,0.51
Самарская область,2,"Инженерное дело, технологии и технические науки",10,2.10.00.00 - Информационная безопасность,"Принято, бюджет",0,0,0,0,0,0.05,0.05,0
Самарская область,2,"Инженерное дело, технологии и технические науки",10,2.10.00.00 - Информационная безопасность,"Принято, коммерция",0.04,NA,NA,NA,NA,NA,NA,NA
Самарская область,2,"Инженерное дело, технологии и технические науки",11,"2.11.00.00 - Электроника, радиотехника и системы связи","Подано, бюджет",1.1,1.16,1.49,1.16,0.99,1.04,0.82,0.71
Самарская область,2,"Инженерное дело, технологии и технические науки",11,"2.11.00.00 - Электроника, радиотехника и системы связи","Подано, коммерция",0.43,0.84,0.7,0.56,0.56,0.64,0.99,0.76
Самарская область,2,"Инженерное дело, технологии и технические науки",11,"2.11.00.00 - Электроника, радиотехника и системы связи","Принято, бюджет",1.1,0.03,0,0.05,0.12,0.05,0.8,0
Самарская область,2,"Инженерное дело, технологии и технические науки",11,"2.11.00.00 - Электроника, радиотехника и системы связи","Принято, коммерция",0.48,NA,NA,NA,NA,NA,NA,NA
Самарская область,2,"Инженерное дело, технологии и технические науки",12,"2.12.00.00 - Фотоника, приборостроение, оптические и биотехнические системы и технологии","Подано, бюджет",0.31,0.28,0.27,0.3,NA,NA,NA,NA
Самарская область,2,"Инженерное дело, технологии и технические науки",12,"2.12.00.00 - Фотоника, приборостроение, оптические и биотехнические системы и технологии","Подано, коммерция",0,0.02,0,0,NA,NA,NA,NA
Самарская область,2,"Инженерное дело, технологии и технические науки",12,"2.12.00.00 - Фотоника, приборостроение, оптические и биотехнические системы и технологии","Принято, бюджет",0.16,0,0,0.03,NA,NA,NA,NA
Самарская область,2,"Инженерное дело, технологии и технические науки",12,"2.12.00.00 - Фотоника, приборостроение, оптические и биотехнические системы и технологии","Принято, коммерция",0,NA,NA,NA,NA,NA,NA,NA
Самарская область,2,"Инженерное дело, технологии и технические науки",13,2.13.00.00 - Электро- и теплоэнергетика,"Подано, бюджет",3.72,5.4,3.95,3.78,2.92,3.67,2.92,2.87
Самарская область,2,"Инженерное дело, технологии и технические науки",13,2.13.00.00 - Электро- и теплоэнергетика,"Подано, коммерция",1.23,0.99,0.49,0.49,0.68,0.15,0.13,0.3
Самарская область,2,"Инженерное дело, технологии и технические науки",13,2.13.00.00 - Электро- и теплоэнергетика,"Принято, бюджет",4.51,1.59,1.63,1.41,1.42,1.45,0.1,0.19
Самарская область,2,"Инженерное дело, технологии и технические науки",13,2.13.00.00 - Электро- и теплоэнергетика,"Принято, коммерция",1.44,NA,NA,NA,NA,NA,NA,NA
Самарская область,2,"Инженерное дело, технологии и технические науки",15,2.15.00.00 - Машиностроение,"Подано, бюджет",13.23,12.4,12.57,11.72,10.91,11.8,11.64,10.16
Самарская область,2,"Инженерное дело, технологии и технические науки",15,2.15.00.00 - Машиностроение,"Подано, коммерция",1.16,0.9,0.36,0.14,0.34,0.47,0.41,0.77
Самарская область,2,"Инженерное дело, технологии и технические науки",15,2.15.00.00 - Машиностроение,"Принято, бюджет",14.85,1.29,0.47,0.53,0.32,0.74,0.75,1.09
Самарская область,2,"Инженерное дело, технологии и технические науки",15,2.15.00.00 - Машиностроение,"Принято, коммерция",1.36,NA,NA,NA,NA,NA,NA,NA
Самарская область,2,"Инженерное дело, технологии и технические науки",18,2.18.00.00 - Химические технологии,"Подано, бюджет",2.54,2.52,2.95,3.14,2.8,2.53,2.4,2.56
Самарская область,2,"Инженерное дело, технологии и технические науки",18,2.18.00.00 - Химические технологии,"Подано, коммерция",1.78,0.93,2.57,2.4,2.01,1.39,1.94,1.94
Самарская область,2,"Инженерное дело, технологии и технические науки",18,2.18.00.00 - Химические технологии,"Принято, бюджет",2.94,0.81,0.78,0.77,0.72,0.03,0,0.22
Самарская область,2,"Инженерное дело, технологии и технические науки",18,2.18.00.00 - Химические технологии,"Принято, коммерция",2,NA,NA,NA,NA,NA,NA,NA
Самарская область,2,"Инженерное дело, технологии и технические науки",19,2.19.00.00 - Промышленная экология и биотехнологии,"Подано, бюджет",4.17,2.19,2.36,2.09,2.44,1.43,1.63,1.92
Самарская область,2,"Инженерное дело, технологии и технические науки",19,2.19.00.00 - Промышленная экология и биотехнологии,"Подано, коммерция",4.21,1.81,1.99,2.03,1.4,0.05,0.57,0.07
Самарская область,2,"Инженерное дело, технологии и технические науки",19,2.19.00.00 - Промышленная экология и биотехнологии,"Принято, бюджет",3.73,1.5,1.66,0.48,0.07,0,0.02,0.71
Самарская область,2,"Инженерное дело, технологии и технические науки",19,2.19.00.00 - Промышленная экология и биотехнологии,"Принято, коммерция",4.69,NA,NA,NA,NA,NA,NA,NA
Самарская область,2,"Инженерное дело, технологии и технические науки",20,2.20.00.00 - Техносферная безопасность и природообустройство,"Подано, бюджет",0.81,0.9,0.59,0.42,0.39,0.16,0.16,0.27
Самарская область,2,"Инженерное дело, технологии и технические науки",20,2.20.00.00 - Техносферная безопасность и природообустройство,"Подано, коммерция",1.34,1.32,1.53,1.55,1.79,1.71,1.67,2.2
Самарская область,2,"Инженерное дело, технологии и технические науки",20,2.20.00.00 - Техносферная безопасность и природообустройство,"Принято, бюджет",0.65,0.03,0,0,0,0,0,0
Самарская область,2,"Инженерное дело, технологии и технические науки",20,2.20.00.00 - Техносферная безопасность и природообустройство,"Принято, коммерция",1.4,NA,NA,NA,NA,NA,NA,NA
Самарская область,2,"Инженерное дело, технологии и технические науки",21,"2.21.00.00 - Прикладная геология, горное дело, нефтегазовое дело и геодезия","Подано, бюджет",1.85,2.05,1.43,1.65,1.54,1.63,1.39,1.23
Самарская область,2,"Инженерное дело, технологии и технические науки",21,"2.21.00.00 - Прикладная геология, горное дело, нефтегазовое дело и геодезия","Подано, коммерция",4.74,5.16,4.4,3.88,3.82,3.68,2.75,3.11
Самарская область,2,"Инженерное дело, технологии и технические науки",21,"2.21.00.00 - Прикладная геология, горное дело, нефтегазовое дело и геодезия","Принято, бюджет",1.75,0.03,0.03,0.05,0.02,0.08,0.02,0.04
Самарская область,2,"Инженерное дело, технологии и технические науки",21,"2.21.00.00 - Прикладная геология, горное дело, нефтегазовое дело и геодезия","Принято, коммерция",4.44,NA,NA,NA,NA,NA,NA,NA
Самарская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,"Подано, бюджет",2.84,2.62,1.15,1.08,0.79,0.67,0.57,0.66
Самарская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,"Подано, коммерция",0.05,0,0.15,0,0,0,0,0
Самарская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,"Принято, бюджет",3.33,0.06,0.03,0.03,0,0,0.02,0.07
Самарская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,"Принято, коммерция",0.06,NA,NA,NA,NA,NA,NA,NA
Самарская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,"Подано, бюджет",9.63,8.13,8.8,7.7,6.54,6.79,5.74,6.15
Самарская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,"Подано, коммерция",3.55,4.14,4.76,4.81,5.34,2.54,1.48,2.26
Самарская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,"Принято, бюджет",10.65,1.74,0.89,0.99,1.6,1.61,0.87,2.1
Самарская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,"Принято, коммерция",3.75,NA,NA,NA,NA,NA,NA,NA
Самарская область,2,"Инженерное дело, технологии и технические науки",24,2.24.00.00 - Авиационная и ракетно-космическая техника,"Подано, бюджет",0.5,0.43,0.52,0.54,0.4,0.47,1.19,0.97
Самарская область,2,"Инженерное дело, технологии и технические науки",24,2.24.00.00 - Авиационная и ракетно-космическая техника,"Подано, коммерция",0.12,0.16,0.08,0.05,0.06,0.06,0,0.27
Самарская область,2,"Инженерное дело, технологии и технические науки",24,2.24.00.00 - Авиационная и ракетно-космическая техника,"Принято, бюджет",0.3,0.03,0,0.03,0,0.05,0.05,0.04
Самарская область,2,"Инженерное дело, технологии и технические науки",24,2.24.00.00 - Авиационная и ракетно-космическая техника,"Принято, коммерция",0.15,NA,NA,NA,NA,NA,NA,NA
Самарская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,"Подано, бюджет",0.95,0.95,0.7,0.67,0.82,0.53,0.42,0.44
Самарская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,"Подано, коммерция",1.19,0.79,1.17,0.91,0.58,0.45,0.06,0.21
Самарская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,"Принято, бюджет",0.88,1.71,2.88,2.46,2.39,0.71,1.57,2.85
Самарская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,"Принято, коммерция",1.38,NA,NA,NA,NA,NA,NA,NA
Самарская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,"Подано, бюджет",1.66,1.73,1.54,1.56,1.21,1.13,1.11,0.99
Самарская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,"Подано, коммерция",0.25,0.35,0.39,0.41,0.43,0.25,0.14,0.24
Самарская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,"Принято, бюджет",1.69,0.12,0.11,0.05,0.05,0,0.07,0.07
Самарская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,"Принято, коммерция",0.27,NA,NA,NA,NA,NA,NA,NA
Самарская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,"Подано, бюджет",0.78,0.66,0.61,0.44,0.39,0.54,0.62,0.52
Самарская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,"Подано, коммерция",0.11,0.15,0,0.04,0.07,0.06,0.05,0.05
Самарская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,"Принято, бюджет",0.84,0,0.06,0.11,0.02,0.05,0.02,0.07
Самарская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,"Принято, коммерция",0.06,NA,NA,NA,NA,NA,NA,NA
Самарская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,"Подано, бюджет",3.3,4.42,3.95,4.96,4.63,4.73,4.58,5.05
Самарская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,"Подано, коммерция",4.37,2.67,3.37,5.97,4.89,3.63,3.77,3.23
Самарская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,"Принято, бюджет",2.43,6.01,7,9.08,8.93,9.18,11.41,1.35
Самарская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,"Принято, коммерция",3.32,NA,NA,NA,NA,NA,NA,NA
Самарская область,3,Здравоохранение и медицинские науки,32,3.32.00.00 - Науки о здоровье и профилактическая медицина,"Подано, бюджет",0,0,NA,NA,NA,NA,NA,0
Самарская область,3,Здравоохранение и медицинские науки,32,3.32.00.00 - Науки о здоровье и профилактическая медицина,"Подано, коммерция",0.62,0.84,NA,NA,NA,NA,NA,0.25
Самарская область,3,Здравоохранение и медицинские науки,32,3.32.00.00 - Науки о здоровье и профилактическая медицина,"Принято, бюджет",0,0,NA,NA,NA,NA,NA,0
Самарская область,3,Здравоохранение и медицинские науки,32,3.32.00.00 - Науки о здоровье и профилактическая медицина,"Принято, коммерция",0.52,NA,NA,NA,NA,NA,NA,NA
Самарская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,"Подано, бюджет",0,0,0,0,0,0,0,0
Самарская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,"Подано, коммерция",9.78,10.94,8.64,7.14,7.06,7.65,9.04,9.33
Самарская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,"Принято, бюджет",0,0,0,0,0,0,0,0
Самарская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,"Принято, коммерция",9.16,NA,NA,NA,NA,NA,NA,NA
Самарская область,3,Здравоохранение и медицинские науки,34,3.34.00.00 - Сестринское дело,"Подано, бюджет",7.51,7.33,6.88,7.64,7.06,7,6.82,7.12
Самарская область,3,Здравоохранение и медицинские науки,34,3.34.00.00 - Сестринское дело,"Подано, коммерция",6.2,7.38,7.25,10.28,9.36,9.3,8.73,11.5
Самарская область,3,Здравоохранение и медицинские науки,34,3.34.00.00 - Сестринское дело,"Принято, бюджет",6.94,1.83,1,1.01,1,0.89,0.72,1.61
Самарская область,3,Здравоохранение и медицинские науки,34,3.34.00.00 - Сестринское дело,"Принято, коммерция",6.51,NA,NA,NA,NA,NA,NA,NA
Самарская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство","Подано, бюджет",4.34,3.76,4.16,3.82,2.87,3.51,4.04,3.4
Самарская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство","Подано, коммерция",0.14,0.05,0.04,0,0,0.45,0.93,0.53
Самарская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство","Принято, бюджет",5.89,0.51,0.25,0.43,0.17,0.59,0.2,1.27
Самарская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство","Принято, коммерция",0.17,NA,NA,NA,NA,NA,NA,NA
Самарская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,"Подано, бюджет",0.23,0.27,0.2,0.17,0.13,0.33,0.6,0.39
Самарская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,"Подано, коммерция",0.43,0.64,0.54,0.85,0.38,0.73,0.88,0.56
Самарская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,"Принято, бюджет",0.32,0,0.03,0.03,0,0.03,0.05,0.07
Самарская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,"Принято, коммерция",0.5,NA,NA,NA,NA,NA,NA,NA
Самарская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,"Подано, бюджет",5.46,5.81,5.25,5.11,6.39,5.21,5.61,5.88
Самарская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,"Подано, коммерция",13.67,15.14,13.86,13.92,15.87,14.42,13.09,15.29
Самарская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,"Принято, бюджет",5.45,5.53,6.28,6.75,5.56,5.53,5.93,7.83
Самарская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,"Принято, коммерция",13.62,NA,NA,NA,NA,NA,NA,NA
Самарская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,"Подано, бюджет",1.52,1.29,2.01,1.84,1.27,1.33,1.19,1.26
Самарская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,"Подано, коммерция",2.39,0.51,0.31,0.13,0.13,0.05,0.02,0.04
Самарская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,"Принято, бюджет",1.8,1.68,2.8,2.11,3.07,2.91,1.72,0.45
Самарская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,"Принято, коммерция",2.79,NA,NA,NA,NA,NA,NA,NA
Самарская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,"Подано, бюджет",4.39,3.88,4.57,4.24,5.33,2.44,2.13,2.14
Самарская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,"Подано, коммерция",21.24,25.15,24.09,19.51,19.43,24.72,23.85,20.81
Самарская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,"Принято, бюджет",1.72,4.81,6.12,1.82,1.67,2.22,1.07,0
Самарская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,"Принято, коммерция",21.81,NA,NA,NA,NA,NA,NA,NA
Самарская область,5,Науки об обществе,42,5.42.00.00 - Средства массовой информации и информационно-библиотечное дело,"Подано, бюджет",0.4,0.21,0.32,0.21,0.5,0.38,0.33,0.41
Самарская область,5,Науки об обществе,42,5.42.00.00 - Средства массовой информации и информационно-библиотечное дело,"Подано, коммерция",0,0,0,0,0.28,0.67,0.3,0.57
Самарская область,5,Науки об обществе,42,5.42.00.00 - Средства массовой информации и информационно-библиотечное дело,"Принято, бюджет",0.32,0.75,0.69,0.69,1.25,1.27,0.62,0.94
Самарская область,5,Науки об обществе,42,5.42.00.00 - Средства массовой информации и информационно-библиотечное дело,"Принято, коммерция",0,NA,NA,NA,NA,NA,NA,NA
Самарская область,5,Науки об обществе,43,5.43.00.00 - Сервис и туризм,"Подано, бюджет",2.14,4.43,3.64,3.88,5.66,6.03,5.09,4.58
Самарская область,5,Науки об обществе,43,5.43.00.00 - Сервис и туризм,"Подано, коммерция",5.11,5.23,7.67,8.25,6.26,5.85,6.15,3.59
Самарская область,5,Науки об обществе,43,5.43.00.00 - Сервис и туризм,"Принято, бюджет",1.63,4.6,5.23,2.54,3.81,3.67,2.91,3.15
Самарская область,5,Науки об обществе,43,5.43.00.00 - Сервис и туризм,"Принято, коммерция",4.63,NA,NA,NA,NA,NA,NA,NA
Самарская область,6,Образование и педагогические науки,44,6.44.00.00 - Образование и педагогические науки,"Подано, бюджет",7.09,7.41,7.08,7.79,7.46,7.08,6.28,6.67
Самарская область,6,Образование и педагогические науки,44,6.44.00.00 - Образование и педагогические науки,"Подано, коммерция",1.89,1.24,1.48,1.23,0.93,0.74,0.5,0.61
Самарская область,6,Образование и педагогические науки,44,6.44.00.00 - Образование и педагогические науки,"Принято, бюджет",7.5,37.54,33,39.54,36.25,39.21,37.11,30.77
Самарская область,6,Образование и педагогические науки,44,6.44.00.00 - Образование и педагогические науки,"Принято, коммерция",1.98,NA,NA,NA,NA,NA,NA,NA
Самарская область,7,Гуманитарные науки,46,7.46.00.00 - История и археология,"Подано, бюджет",0.23,0.34,0.06,0.16,0.19,0.24,0.42,0.5
Самарская область,7,Гуманитарные науки,46,7.46.00.00 - История и археология,"Подано, коммерция",0.04,0.02,0.06,0.11,0.11,0.15,0.03,0.36
Самарская область,7,Гуманитарные науки,46,7.46.00.00 - История и археология,"Принято, бюджет",0.32,1.05,0,0,0.02,0.54,0.05,0.11
Самарская область,7,Гуманитарные науки,46,7.46.00.00 - История и археология,"Принято, коммерция",0.04,NA,NA,NA,NA,NA,NA,NA
Самарская область,7,Гуманитарные науки,49,7.49.00.00 - Физическая культура и спорт,"Подано, бюджет",0.81,0.82,0.77,0.8,0.79,0.88,0.83,0.84
Самарская область,7,Гуманитарные науки,49,7.49.00.00 - Физическая культура и спорт,"Подано, коммерция",2.41,2.09,1.73,1.67,0.95,0.92,1.17,1.38
Самарская область,7,Гуманитарные науки,49,7.49.00.00 - Физическая культура и спорт,"Принято, бюджет",0.55,5.38,4.87,4.56,6.16,6.3,7.47,5.92
Самарская область,7,Гуманитарные науки,49,7.49.00.00 - Физическая культура и спорт,"Принято, коммерция",2.69,NA,NA,NA,NA,NA,NA,NA
Самарская область,8,Искусство и культура,51,8.51.00.00 - Культуроведение и социокультурные проекты,"Подано, бюджет",0.69,0.74,0.85,0.89,0.59,0.66,0.63,0.68
Самарская область,8,Искусство и культура,51,8.51.00.00 - Культуроведение и социокультурные проекты,"Подано, коммерция",0,0,0.14,0.06,0.07,0.08,0.04,0.07
Самарская область,8,Искусство и культура,51,8.51.00.00 - Культуроведение и социокультурные проекты,"Принято, бюджет",0.62,2.4,2.35,2.24,2.17,2.27,2.39,4.27
Самарская область,8,Искусство и культура,51,8.51.00.00 - Культуроведение и социокультурные проекты,"Принято, коммерция",0,NA,NA,NA,NA,NA,NA,NA
Самарская область,8,Искусство и культура,52,8.52.00.00 - Сценические искусства и литературное творчество,"Подано, бюджет",0.11,0.11,0.09,0.08,0.08,0.06,0.21,0.06
Самарская область,8,Искусство и культура,52,8.52.00.00 - Сценические искусства и литературное творчество,"Подано, коммерция",0,0,0,0.01,0,0,0.09,0.32
Самарская область,8,Искусство и культура,52,8.52.00.00 - Сценические искусства и литературное творчество,"Принято, бюджет",0.1,0.45,0.58,0.59,0.57,0.43,0.5,1.5
Самарская область,8,Искусство и культура,52,8.52.00.00 - Сценические искусства и литературное творчество,"Принято, коммерция",0,NA,NA,NA,NA,NA,NA,NA
Самарская область,8,Искусство и культура,53,8.53.00.00 - Музыкальное искусство,"Подано, бюджет",1.28,1.08,1.11,1.11,0.83,0.97,0.93,0.86
Самарская область,8,Искусство и культура,53,8.53.00.00 - Музыкальное искусство,"Подано, коммерция",0.02,0.09,0.17,0.14,0.1,0.07,0.05,0.04
Самарская область,8,Искусство и культура,53,8.53.00.00 - Музыкальное искусство,"Принято, бюджет",1.27,5.35,5.54,5.45,5.09,5.51,5.58,8.55
Самарская область,8,Искусство и культура,53,8.53.00.00 - Музыкальное искусство,"Принято, коммерция",0.02,NA,NA,NA,NA,NA,NA,NA
Самарская область,8,Искусство и культура,54,8.54.00.00 - Изобразительное и прикладные виды искусств,"Подано, бюджет",2.33,2.29,3.25,3.38,3.92,4.03,4.41,4.45
Самарская область,8,Искусство и культура,54,8.54.00.00 - Изобразительное и прикладные виды искусств,"Подано, коммерция",0.98,0.75,0.89,1.65,3.44,3.57,5.19,4.51
Самарская область,8,Искусство и культура,54,8.54.00.00 - Изобразительное и прикладные виды искусств,"Принято, бюджет",1.64,7.6,7.61,8.3,8.6,6.58,5.33,9.75
Самарская область,8,Искусство и культура,54,8.54.00.00 - Изобразительное и прикладные виды искусств,"Принято, коммерция",0.96,NA,NA,NA,NA,NA,NA,NA
Самарская область,2,"Инженерное дело, технологии и технические науки",25,2.25.00.00 - Аэронавигация и эксплуатация авиационной и ракетно-космической техники,"Подано, бюджет",NA,NA,0.93,0.89,1.1,1.34,0.61,0.51
Самарская область,2,"Инженерное дело, технологии и технические науки",25,2.25.00.00 - Аэронавигация и эксплуатация авиационной и ракетно-космической техники,"Подано, коммерция",NA,NA,0.01,0,0.21,0.3,0.71,0.22
Самарская область,2,"Инженерное дело, технологии и технические науки",25,2.25.00.00 - Аэронавигация и эксплуатация авиационной и ракетно-космической техники,"Принято, бюджет",NA,NA,0,0.03,0.05,0.03,0.05,0.04
Самарская область,2,"Инженерное дело, технологии и технические науки",25,2.25.00.00 - Аэронавигация и эксплуатация авиационной и ракетно-космической техники,"Принято, коммерция",NA,NA,NA,NA,NA,NA,NA,NA
